,Period Code,Cycle ID,B_2,B_3,B_10,B_15,B_16,B_17,B_18,B_19,B_21,B_24,B_25,timestamp,Good/Bad
1615,11,78,-0.0008,0.0002,21.61,47.32,522.56,2388.01,8136.36,8.3964,393.0,39.03,23.326006748466256,03/08/2020 16:25,0
1616,11,79,-0.0011,0.0004,21.609814814814815,47.14,521.93,2388.07,8138.6,8.425,392.0,38.98,23.3147,03/08/2020 16:30,0
1617,11,80,0.0007,0.0002,21.61,47.21,522.02,2387.98,8139.74,8.4361,392.0,39.11,23.493,03/08/2020 16:35,0
1618,11,82,-0.0016,-0.0003,21.61,47.07,522.42,2388.1,8136.87,8.4129,391.0,38.95,23.3266,03/08/2020 16:45,0
1619,11,83,0.0026,0.0,21.61,47.33,521.66,2388.0,8140.86,8.42,393.0,39.11,23.4632,03/08/2020 16:50,0
1620,11,84,-0.0007,-0.0001,21.61,47.23,521.84,2388.02,8136.31,8.4424,393.0,38.88,23.2796,03/08/2020 16:55,0
1621,11,85,0.0011,-0.0001,21.61,47.24,522.44,2388.06,8140.14,8.3929,392.0,38.95,23.3431,03/08/2020 17:00,0
1622,11,86,-0.0025,0.0004,21.61,47.36,522.43,2388.04,8137.91,8.3961,394.0,38.75,23.4414,03/08/2020 17:05,0
1623,11,87,0.0028,-0.0004,21.61,47.25,522.52,2388.07,8140.06,8.4316,392.0,39.08,23.3275,03/08/2020 17:10,0
1624,11,89,-0.00029757575757575756,-0.0001,21.609814814814815,47.23,522.04,2388.05,8140.07,8.418,394.0,38.82,23.4642,03/08/2020 17:20,0
1625,11,90,-0.0027,0.0003,21.61,47.06,522.02,2388.0,8140.94,8.4055,392.0,38.94,23.3496,03/08/2020 17:25,0
1626,11,91,-0.0022,0.0,21.61,47.22,522.21,2388.01,8146.16,8.4081,392.0,38.92,23.3725,03/08/2020 17:30,0
1627,11,92,-0.0009,0.0003,21.61,47.16,522.14,2388.01,8140.6,8.428,393.0,39.02,23.519,03/08/2020 17:35,0
1628,11,93,-0.0009,0.0003,21.61,47.47,521.95,2388.06,8142.06,8.4103,390.0,38.93,23.3372,03/08/2020 17:40,0
1629,11,94,-0.0017,-0.0004,21.61,47.29,522.83,2388.01,8140.13,8.4094,390.0,38.87,23.4122,03/08/2020 17:45,0
1630,11,95,-0.0035,0.0002,21.609814814814815,47.27,522.46,2387.99,8143.04,8.432,392.0,38.98,23.4589,03/08/2020 17:50,0
1631,11,96,-0.0023,-0.0002,21.61,47.34,521.93,2388.07,8139.27,8.4086,392.8734939759036,38.9,23.4472,03/08/2020 17:55,0
1632,11,98,0.0041,-0.0001,21.61,47.27,522.01,2388.03,8142.52,8.4252,392.0,39.07,23.3365,03/08/2020 18:05,0
1633,11,99,0.0009,0.0001,21.61,47.24,521.95,2388.02,8140.06,8.428395808383232,392.0,39.07,23.4178,03/08/2020 18:11,0
1634,11,101,0.0006,0.0004,21.61,47.27,522.4,2388.01,8145.75,8.4011,391.0,38.91,23.4353,03/08/2020 18:20,0
1635,11,102,-0.003,0.0002,21.61,47.36,522.0,2388.08,8136.28,8.4309,393.0,38.9,23.4063,03/08/2020 18:25,0
1636,11,103,0.0012,0.0002,21.61,47.27,522.05,2388.02,8143.93,8.4019,393.0,38.8,23.377,03/08/2020 18:30,0
1637,11,104,0.0016,-0.0003,21.61,47.4,521.67,2388.03,8141.03,8.3803,391.0,38.93,23.3845,03/08/2020 18:35,0
1638,11,105,-0.0039,-2.4539877300613493e-05,21.61,47.37,522.69,2388.04,8140.08,8.3802,393.0,38.86922619047619,23.4192,03/08/2020 18:40,0
1639,11,106,0.0002,-0.0003,21.61,47.13,522.31,2388.07,8139.91,8.3985,392.8734939759036,39.07,23.4773,03/08/2020 18:45,0
1640,11,107,0.0016,0.0004,21.61,47.26,522.64,2388.01,8138.8,8.3783,391.0,39.1,23.3214,03/08/2020 18:50,0
1641,11,109,-0.0019,0.0004,21.61,47.15,522.39,2388.0,8143.23,8.3793,394.0,39.08,23.3933,03/08/2020 19:00,0
1642,11,110,0.0008,-0.0001,21.61,47.21,521.93,2388.01,8148.94,8.3785,391.0,38.81,23.4207,03/08/2020 19:05,0
1643,11,114,0.0008,0.0,21.61,47.35,521.73,2388.04,8145.28,8.4027,393.0,38.98,23.4464,03/08/2020 19:25,0
1644,11,115,0.0004,-0.0001,21.61,47.2,521.78,2388.0,8145.89,8.4318,392.0,38.99,23.3886,03/08/2020 19:30,0
1645,11,116,-0.0019,0.0,21.61,47.47,522.13,2388.02,8144.14,8.4058,392.0,38.84,23.4434,03/08/2020 19:35,0
1646,11,117,-0.0008,-0.0005,21.61,47.27,521.55,2388.02,8145.25,8.4061,392.0,38.86,23.4561,03/08/2020 19:40,0
1647,11,118,-0.0047,0.0001,21.61,47.22,522.05,2387.94,8143.55,8.4245,393.0,38.85,23.2986,03/08/2020 19:45,0
1648,11,120,0.0007,0.0004,21.61,47.35,522.05,2388.03,8138.85,8.4613,391.0,38.98,23.4447,03/08/2020 19:55,0
1649,11,122,0.0011,0.0001,21.61,47.27,521.99,2388.06,8143.01,8.411,391.0,38.94,23.3843,03/08/2020 20:05,0
1650,11,123,0.0,-0.0004,21.61,47.35,522.04,2388.07,8144.54,8.401,393.0,38.78,23.3174,03/08/2020 20:10,0
1651,11,124,-0.0008,0.0,21.61,47.2,522.32,2388.02,8149.43,8.4334,392.0,38.92,23.326006748466256,03/08/2020 20:15,0
1652,11,125,0.0009,0.0002,21.61,47.5,521.42,2388.02,8146.8,8.4018,391.0,38.93,23.4796,03/08/2020 20:20,0
1653,11,127,-0.0016,0.0,21.61,47.44,521.73,2388.03,8139.06,8.4153,393.0,39.12,23.4503,03/08/2020 20:30,0
1654,11,128,0.003,-0.0003,21.61,47.44,522.02,2388.01,8148.41,8.4113,392.0,38.81,23.2457,03/08/2020 20:35,0
1655,11,129,0.0006,0.0002,21.61,47.43,521.67,2388.04,8141.82,8.3722,394.0,38.88,23.2947,03/08/2020 20:40,0
1656,11,131,-0.0002,0.0004,21.61,47.35,522.24,2388.05,8151.74,8.4148,392.0,39.08,23.4255,03/08/2020 20:50,0
1657,11,132,-0.0032,0.0001,21.61,47.3,522.17,2388.05,8154.061204819277,8.4236,392.0,38.83,23.4041,03/08/2020 20:55,0
1658,11,133,0.001,-0.0005,21.61,47.39,521.41,2388.0,8141.82,8.4271,393.0,39.02,23.3433,03/08/2020 21:00,0
1659,11,134,-0.00029757575757575756,0.0001,21.61,47.25,521.79,2388.09,8147.74,8.3899,392.0,38.74,23.4338,03/08/2020 21:05,0
1660,11,135,-0.0015,0.0001,21.61,47.36,521.77,2388.06,8141.01,8.4094,393.0,38.91,23.2903,03/08/2020 21:10,0
1661,11,136,-0.0005,0.0003,21.61,47.36,521.57,2388.0,8140.73,8.4335,393.0,38.97,23.5463,03/08/2020 21:15,0
1662,11,137,0.0001,-0.0004,21.61,47.27,521.84,2388.05,8147.34,8.4173,392.0,38.83,23.2449,03/08/2020 21:20,0
1663,11,139,0.0014,0.0004,21.61,47.42,521.91,2388.12,8149.41,8.428,393.0,39.09,23.1994,03/08/2020 21:30,0
1664,11,141,0.0006,0.0004,21.61,47.45,521.74,2388.04,8145.85,8.4207,394.0,38.89,23.3066,03/08/2020 21:40,0
1665,11,147,0.0036,0.0003,21.61,47.57,521.91,2388.07,8151.4,8.4047,393.0,38.87,23.3068,03/08/2020 22:10,0
1666,11,148,-0.0038,-0.0005,21.61,47.47,521.97,2388.07,8153.14,8.4286,393.0,38.86,23.3528,03/08/2020 22:15,0
1667,11,150,-0.0018,0.0003,21.61,47.26,521.89,2388.07,8144.14,8.4277,393.0,39.13,23.3631,03/08/2020 22:25,0
1668,11,153,0.0003,0.0004,21.61,47.32,522.09,2388.07,8146.52,8.4272,394.0,38.87,23.2887,03/08/2020 22:40,0
1669,11,154,0.0007,-2.4539877300613493e-05,21.61,47.45,521.98,2388.03,8154.82,8.4356,392.0,39.02,23.3234,03/08/2020 22:45,0
1670,11,155,-0.0018,0.0002,21.61,47.5,522.05,2388.05,8148.98,8.4097,392.0,38.98,23.2446,03/08/2020 22:50,0
1671,11,156,-0.0023,0.0,21.61,47.37,522.0,2388.03,8144.97,8.4318,393.0,38.73,23.3631,03/08/2020 22:55,0
1672,11,157,-0.0014,0.0002,21.61,47.44,522.26,2388.01,8147.69,8.4206,395.0,39.17,23.3007,03/08/2020 23:00,0
1673,11,158,0.0005,-0.0004,21.61,47.36,521.57,2388.02,8151.17,8.4512,393.0,38.77,23.314,03/08/2020 23:05,0
1674,11,161,-0.0017,-2.4539877300613493e-05,21.61,47.4,521.46,2388.03,8155.92,8.4165,394.0,38.84,23.3048,03/08/2020 23:20,0
1675,11,164,-0.0014,-0.0003,21.609814814814815,47.3,521.8,2388.0,8154.65,8.4468,393.0,38.92,23.289,03/08/2020 23:35,0
1676,11,165,-0.0017,0.0002,21.61,47.45,521.63,2388.1,8152.31,8.4446,393.0,38.85,23.3122,03/08/2020 23:40,0
1677,11,166,0.0022,-0.0005,21.61,47.56,521.73,2388.08,8154.6,8.4301,393.0,38.88,23.404,03/08/2020 23:46,0
1678,11,167,-0.0005,-0.0003,21.61,47.43688622754491,521.1,2388.02,8148.81,8.4285,393.0,38.84,23.3611,03/08/2020 23:50,0
1679,11,168,-0.0008,0.0,21.61,47.59,521.45,2388.04,8151.28,8.4594,393.0,38.67,23.29,03/08/2020 23:55,0
1680,11,169,-0.00029757575757575756,-0.0003,21.61,47.47,521.53,2388.01,8157.98,8.4293,392.0,38.86,23.2977,03/09/2020 00:00,0
1681,11,170,-0.0059,0.0,21.61,47.47,521.77,2388.1,8150.43,8.4334,394.0,38.88,23.321,03/09/2020 00:05,0
1682,11,171,-0.0024,0.0003,21.61,47.33,521.76,2387.99,8152.96,8.4531,392.0,38.93,23.2692,03/09/2020 00:10,0
1683,11,173,0.0029,-0.0004,21.61,47.55,521.61,2388.08,8154.79,8.4108,392.0,38.66,23.3108,03/09/2020 00:20,0
1684,11,175,-0.0013,-0.0004,21.61,47.42,521.66,2388.12,8159.93,8.4273,393.0,38.76,23.241,03/09/2020 00:30,0
1685,11,176,-0.0004,-0.0005,21.61,47.13,521.53,2388.05,8153.47,8.453,394.0,38.91,23.4046,03/09/2020 00:35,0
1686,11,177,-0.0011,0.0002,21.61,47.57,521.82,2388.0,8155.88,8.4445,393.0,38.79,23.2483,03/09/2020 00:40,0
1687,11,178,-0.0011,0.0004,21.61,47.54,521.69,2388.03,8161.33,8.4307,391.0,38.8,23.3742,03/09/2020 00:45,0
1688,11,179,-0.0001,0.0002,21.61,47.62,521.09,2388.06,8155.75,8.4718,392.0,38.84,23.3466,03/09/2020 00:50,0
1689,11,180,0.001,0.0,21.61,47.53,521.72,2388.08,8158.23,8.4323,393.0,38.67,23.2629,03/09/2020 00:55,0
1690,11,185,0.0016,0.0001,21.61,47.48,521.41,2388.05,8154.81,8.4508,394.0,38.89,23.2396,03/09/2020 01:20,0
1691,11,186,-0.0021,-0.0001,21.61,47.47,521.49,2388.12,8157.84,8.4316,394.0,38.97,23.204,03/09/2020 01:25,0
1692,11,187,-0.0029,-0.0002,21.61,47.53,521.71,2388.05,8163.86,8.4573,393.0,38.89,23.3545,03/09/2020 01:30,0
1693,11,189,0.0008,0.0,21.61,47.48,521.06,2388.08,8170.05,8.4781,394.0,38.69,23.3143,03/09/2020 01:40,0
1694,11,190,0.0017,0.0002,21.61,47.64,521.69,2388.06,8163.16,8.4567,393.0,38.93,23.2675,03/09/2020 01:45,0
1695,11,192,-0.0055,0.0004,21.609814814814815,47.53,521.39,2388.1,8166.62,8.4462,394.0,38.86,23.174,03/09/2020 01:55,0
1696,11,193,-0.0009,0.0003,21.61,47.6,521.41,2388.14,8167.06,8.4269,394.0,38.79,23.3255,03/09/2020 02:00,0
1697,11,195,-0.0025,0.0001,21.61,47.73,520.91,2388.14,8164.02,8.5017,393.0,38.81,23.2551,03/09/2020 02:10,0
1698,11,196,0.0033,0.0004,21.61,47.84,521.32,2388.08,8167.88,8.451,394.0,38.83,23.2212,03/09/2020 02:15,0
1699,11,197,-0.0014,-0.0001,21.61,47.65,521.07,2388.01,8168.93,8.4764,392.0,38.78,23.217,03/09/2020 02:20,0
1700,11,198,-0.0031,-0.0001,21.61,47.72,521.35,2388.07,8169.21,8.4667,394.0,38.82,23.269,03/09/2020 02:25,0
1701,11,199,0.0023,0.0,21.61,47.77,521.56,2388.07,8166.52,8.4817,394.0,38.69,23.1649,03/09/2020 02:30,0
1702,11,201,-0.0035,-0.0005,21.61,47.67,521.59,2388.06,8173.92,8.4573,394.0,38.92,23.2324,03/09/2020 02:40,0
1703,11,202,-0.0024,-0.0001,21.61,47.66,520.75,2388.08,8174.1,8.4582,395.0,38.84,23.2307,03/09/2020 02:45,0
1704,11,203,-0.00029757575757575756,0.0,21.61,47.59,521.49,2388.09,8172.72,8.4766,394.0,38.65,23.265,03/09/2020 02:50,0
1705,11,205,-0.0008,0.0003,21.61,47.75,520.82,2388.06,8175.98,8.4622,395.0,38.64,23.2295,03/09/2020 03:00,0
1706,11,206,-0.0008,0.0003,21.61,47.57,520.64,2388.07,8170.88,8.4492,394.0,38.69,23.2278,03/09/2020 03:05,0
1707,11,207,0.0005,-0.0003,21.61,47.67,520.7,2388.12,8182.03,8.4714,395.0,38.74,23.1952,03/09/2020 03:10,0
1708,11,209,-0.0022,0.0004,21.61,47.89,521.57,2388.08,8177.4,8.4461,395.0,38.86,23.1302,03/09/2020 03:20,0
1709,11,210,-0.0015,-0.0002,21.61,47.78,521.764,2388.09,8180.88,8.4693,392.8734939759036,38.59,23.1738,03/09/2020 03:25,1
1710,11,211,-0.002,0.0001,21.61,47.76,521.2,2388.03,8176.81,8.4749,396.0,38.48,23.2501,03/09/2020 03:30,1
1711,11,212,0.0017,0.0004,21.61,47.81,521.36,2388.11,8182.99,8.4743,393.0,38.85,23.194,03/09/2020 03:35,1
1712,11,213,0.0023,0.0002,21.61,47.82,520.43,2388.17,8180.98,8.4793,395.0,38.67,23.1144,03/09/2020 03:40,1
1713,11,214,0.0011,0.0002,21.61,47.92,520.81,2388.17,8177.98,8.4818,396.0,38.61,23.1432,03/09/2020 03:45,1
1714,11,215,-0.0012,0.0003,21.61,47.74,520.96,2388.12,8184.33,8.4508,395.0,38.73,23.2806,03/09/2020 03:50,1
1715,11,216,-0.0028,0.0001,21.61,47.67,520.79,2388.12,8190.1,8.4468,395.0,38.68,23.1628,03/09/2020 03:55,1
1716,11,217,0.0022,-0.0005,21.61,47.77,520.61,2388.11,8185.43,8.468,393.0,38.51,23.2706,03/09/2020 04:00,1
1717,11,218,-0.0027,-0.0004,21.61,47.86,521.1,2388.12,8186.36,8.4751,395.0,38.72,23.2289,03/09/2020 04:05,1
1718,11,219,0.0013,-0.0001,21.61,47.88,520.43,2388.13,8182.76,8.4657,395.0,38.49,23.0955,03/09/2020 04:10,1
1719,11,220,0.0028,0.0004,21.61,47.92,520.7,2388.09,8191.42,8.4637,396.0,38.6,23.1006,03/09/2020 04:15,1
1720,11,221,-0.0002,-0.0003,21.61,47.83,520.77,2388.12,8193.41,8.4479,396.0,38.47,23.2252,03/09/2020 04:20,1
1721,11,223,0.0012,0.0001,21.61,47.87,520.82,2388.13,8193.97,8.4933,397.0,38.7,23.1471,03/09/2020 04:30,1
1722,11,224,0.0016,0.0004,21.61,47.81,521.26,2388.07,8194.36,8.4721,396.0,38.44,23.2245,03/09/2020 04:35,1
1723,11,225,0.0006,-0.0004,21.61,48.0,520.17,2388.08,8196.21,8.4877,396.0,38.62,23.13,03/09/2020 04:40,1
1724,11,227,0.0011,-0.0004,21.61,48.0,520.36,2388.12,8154.061204819277,8.4435,396.0,38.68,23.2125,03/09/2020 04:50,1
1725,11,228,0.0006,-0.0001,21.61,48.0,520.81,2388.16,8204.7,8.4726,396.0,38.6,23.1412,03/09/2020 04:55,1
1726,11,230,-0.001,-0.0004,21.61,48.11,520.58,2388.13,8203.44,8.4853,395.0,38.41,23.0951,03/09/2020 05:05,1
1727,11,231,-0.0006,0.0004,21.61,47.99,521.13,2388.1,8207.25,8.5039,397.0,38.51,23.0519,03/09/2020 05:10,1
1728,11,232,0.0006,-0.0002,21.61,48.06,520.3,2388.15,8210.31,8.5408,395.0,38.71,23.0727,03/09/2020 05:15,1
1729,11,233,0.0002,-0.0002,21.61,47.84,520.75,2388.13,8210.46,8.4921,395.0,38.53,23.2003,03/09/2020 05:20,1
1730,11,234,0.0016,0.0,21.61,47.94,520.86,2388.13,8209.19,8.5148,397.0,38.56,23.0208,03/09/2020 05:25,1
1731,11,235,0.0065,0.0003,21.609814814814815,48.01,520.66,2388.14,8209.57,8.5183,395.0,38.37,23.0664,03/09/2020 05:30,1
1732,11,237,0.0004,-0.0003,21.61,48.16,520.39,2388.18,8208.22,8.5383,395.0,38.49,23.1025,03/09/2020 05:40,1
1733,11,239,-0.0001,-0.0004,21.61,48.24,520.07,2388.17,8218.6,8.4947,396.0,38.49,23.0304,03/09/2020 05:50,1
1734,11,240,0.0002,0.0001,21.61,48.19,519.94,2388.16,8218.2,8.5135,397.0,38.28,23.326006748466256,03/09/2020 05:55,1
1737,12,2,-0.0004,0.0004,21.61,47.5,521.81,2388.12,8125.37,8.4005,393.0,38.95,23.3202,03/09/2020 06:05,0
1738,12,5,0.0064,-0.0002,21.61,47.68,521.47,2388.11,8126.65,8.4478,393.0,39.04,23.3366,03/09/2020 06:20,0
1739,12,6,0.0018,-0.0002,21.61,47.56,521.61,2388.09,8132.42,8.43,393.0,38.86,23.238422935779816,03/09/2020 06:25,0
1740,12,7,0.0005,-0.0003,21.61,47.62,521.57,2388.1,8129.4,8.4406,392.0,38.8,23.1772,03/09/2020 06:30,0
1741,12,8,-0.003,0.0002,21.61,47.42,521.67,2388.12,8131.46,8.4247,391.0,38.76,23.3676,03/09/2020 06:35,0
1742,12,9,0.001,-0.0001,21.61,47.34,521.28,2388.14,8124.76,8.4223,393.0,38.81,23.3485,03/09/2020 06:40,0
1743,12,11,-0.001,0.0003,21.61,47.69,520.8,2388.07,8125.32,8.4125,394.0,38.82,23.238422935779816,03/09/2020 06:50,0
1744,12,13,-0.0018,0.0003,21.61,47.49,521.54,2388.12,8125.86,8.4265,393.0,38.86,23.2345,03/09/2020 07:00,0
1745,12,14,-0.0014,-0.0004,21.61,47.35,521.11,2388.1632432432434,8129.95,8.4531,393.0,38.82,23.3559,03/09/2020 07:05,0
1746,12,17,-0.0008,-0.0004,21.61,47.49,521.49,2388.13,8125.47,8.4058,393.0,38.94,23.3341,03/09/2020 07:20,0
1747,12,18,-0.0049,-0.0002,21.61,47.52,520.9461682242991,2388.13,8128.62,8.4239,391.0,38.78,23.327,03/09/2020 07:25,0
1748,12,20,0.0002,-0.0001,21.61,47.43,521.67,2388.08,8131.33,8.4372,394.0,39.04,23.2657,03/09/2020 07:35,0
1749,12,23,0.0012,-0.0003,21.61,47.17,521.56,2388.05,8122.02,8.4223,392.0,39.04,23.238422935779816,03/09/2020 07:50,0
1750,12,24,0.0016,0.0003,21.61,47.48,521.38,2388.1,8126.25,8.4551,391.0,38.84,23.3228,03/09/2020 07:55,0
1751,12,25,-0.0017,0.0005,21.61,47.31,521.55,2388.12,8125.17,8.4276,392.0,38.74,23.2553,03/09/2020 08:00,0
1752,12,26,0.0001,0.0002,21.61,47.59,521.54,2388.13,8122.4,8.4273,394.0,38.84,23.3767,03/09/2020 08:05,0
1753,12,27,0.0004,0.0005,21.61,47.51,521.32,2388.1,8129.15,8.449,393.0,39.02,23.3578,03/09/2020 08:10,0
1754,12,30,-0.0016,-0.0003,21.61,47.4,521.62,2388.12,8133.57,8.4577,393.0,38.9,23.2759,03/09/2020 08:25,0
1755,12,33,-0.0009,0.0,21.61,47.51,521.33,2388.08,8123.56,8.4577,393.0,38.94,23.3029,03/09/2020 08:40,0
1756,12,34,0.0015,-0.0004,21.61,47.64,521.64,2388.14,8124.01,8.4652,394.0,38.6,23.3334,03/09/2020 08:45,0
1757,12,35,0.0021,0.0,21.61,47.46,521.68,2388.17,8131.01,8.4219,392.0,38.79,23.2092,03/09/2020 08:51,0
1758,12,36,0.003,-0.0004,21.61,47.49,521.59,2388.16,8126.338990825688,8.4437,392.0,38.8,23.1813,03/09/2020 08:55,0
1759,12,39,-0.0002,0.0001,21.61,47.39,521.82,2388.13,8126.49,8.4596,393.0,38.8,23.3236,03/09/2020 09:10,0
1760,12,41,0.00023113207547169811,0.0004,21.61,47.70136363636363,521.75,2388.14,8124.92,8.4289,393.0,38.82,23.2325,03/09/2020 09:20,0
1761,12,43,-0.0009,-0.0001,21.61,47.5,521.67,2388.16,8130.51,8.4322,393.0,38.81,23.2876,03/09/2020 09:30,0
1762,12,45,0.00023113207547169811,0.0001,21.61,47.64,521.07,2388.13,8124.06,8.4452,395.0,38.84,23.2244,03/09/2020 09:40,0
1763,12,47,0.001,-0.0004,21.61,47.4,521.62,2388.11,8127.5,8.4674,392.0,38.7,23.2926,03/09/2020 09:50,0
1764,12,48,0.0001,0.0,21.61,47.59,522.13,2388.13,8120.26,8.4539,393.0,38.79,23.3173,03/09/2020 09:55,0
1765,12,49,0.0013,0.0003,21.61,47.51,520.9461682242991,2388.16,8125.06,8.453,394.0,38.78,23.3632,03/09/2020 10:00,0
1766,12,50,0.0009,4.403669724770643e-05,21.61,47.45,521.52,2388.14,8121.78,8.4323,391.0,39.0,23.3382,03/09/2020 10:05,0
1767,12,53,0.0019,-0.0004,21.61,47.55,521.59,2388.18,8124.69,8.4391,393.0,38.62,23.2922,03/09/2020 10:20,0
1768,12,54,0.0063,0.0,21.61,47.49,521.4,2388.15,8127.99,8.446,394.0,38.88,23.4037,03/09/2020 10:25,0
1769,12,55,-0.0005,0.0002,21.61,47.8,521.48,2388.11,8127.05,8.4466,392.0,38.72,23.3149,03/09/2020 10:30,0
1770,12,60,-0.0017,-0.0004,21.61,47.72,521.49,2388.12,8129.47,8.4115,394.0,38.75,23.3122,03/09/2020 10:55,0
1771,12,61,-0.0017,-0.0004,21.61,47.65,520.76,2388.15,8127.47,8.4192,394.0,38.69,23.3281,03/09/2020 11:00,0
1772,12,62,-0.004,-0.0003,21.61,47.57,521.38,2388.14,8127.77,8.4393,392.0,38.68,23.3127,03/09/2020 11:05,0
1773,12,63,-0.001,0.0001,21.61,47.54,521.54,2388.16,8127.36,8.4358,392.0,38.83,23.312,03/09/2020 11:10,0
1774,12,65,0.0023,-0.0002,21.61,47.59,521.9,2388.09,8131.83,8.4337,392.0,38.83,23.2463,03/09/2020 11:20,0
1775,12,66,-0.0021,0.0,21.61,47.64,521.41,2388.07,8121.95,8.4691,394.0,38.8,23.222,03/09/2020 11:25,0
1776,12,67,0.0027,-0.0001,21.61,47.58,521.19,2388.14,8126.338990825688,8.4348,392.0,38.63,23.2567,03/09/2020 11:30,0
1777,12,68,0.002,-0.0004,21.61,47.52,521.51,2388.12,8124.68,8.4531,392.0,38.9,23.2913,03/09/2020 11:35,0
1778,12,69,-0.0002,0.0002,21.61,47.52,520.98,2388.11,8125.23,8.4554,394.0,38.88,23.2297,03/09/2020 11:40,0
1779,12,70,0.0034,4.403669724770643e-05,21.61,47.58,521.52,2388.16,8129.31,8.4116,392.0,38.82,23.3584,03/09/2020 11:45,0
1780,12,71,0.002,0.0001,21.61,47.53,521.34,2388.15,8131.16,8.4173,394.0,38.75,23.4068,03/09/2020 11:50,0
1781,12,75,-0.0005,-0.0002,21.61,47.66,520.75,2388.07,8127.52,8.4235,394.0,38.72,23.2164,03/09/2020 12:10,0
1782,12,76,0.0024,0.0002,21.61,47.69,521.27,2388.11,8123.71,8.4552,395.0,38.75,23.2364,03/09/2020 12:15,0
1783,12,77,0.0007,-0.0003,21.61,47.41,521.33,2388.08,8123.64,8.4669,391.0,38.81,23.2573,03/09/2020 12:20,0
1784,12,80,0.0012,0.0004,21.61,47.39,521.12,2388.13,8122.86,8.4599,392.0,38.73,23.3178,03/09/2020 12:35,0
1785,12,81,-0.002,0.0003,21.61,47.66,520.9461682242991,2388.15,8127.68,8.4732,393.0,38.74,23.284,03/09/2020 12:40,0
1786,12,84,0.00023113207547169811,0.0004,21.61,47.58,520.9461682242991,2388.13,8124.38,8.4478,394.0,38.73,23.1737,03/09/2020 12:55,0
1787,12,85,-0.0009,-0.0002,21.61,47.81,521.4,2388.12,8124.29,8.4884,393.0,38.8,23.3388,03/09/2020 13:00,0
1788,12,86,0.0072,0.0002,21.61,47.55,520.79,2388.18,8124.05,8.455,393.0,38.88,23.2544,03/09/2020 13:05,0
1789,12,87,0.0011,-0.0001,21.61,47.43,521.32,2388.15,8123.21,8.4327,394.0,38.84,23.301,03/09/2020 13:10,0
1790,12,89,-0.0039,0.0005,21.61,47.48,520.65,2388.12,8127.79,8.4149,391.0,38.9,23.292,03/09/2020 13:20,0
1791,12,90,0.0004,0.0005,21.61,47.75,521.46,2388.15,8123.78,8.4813,394.0,38.81,23.2101,03/09/2020 13:25,0
1792,12,92,0.0021,0.0001,21.61,47.87,520.6,2388.12,8132.41,8.4352,393.0,38.6,23.2152,03/09/2020 13:35,0
1793,12,93,0.0009,-0.0003,21.61,47.83,521.57,2388.13,8123.55,8.4402,393.0,38.76,23.2344,03/09/2020 13:40,0
1794,12,94,-0.0041,0.0,21.61,47.65,521.53,2388.18,8128.75,8.4628,393.6909090909091,38.85,23.2269,03/09/2020 13:45,0
1795,12,95,0.0006,0.0003,21.61,47.73,521.45,2388.16,8127.39,8.4852,394.0,38.83,23.2761,03/09/2020 13:50,0
1796,12,98,-0.0007,0.0,21.61,47.49,520.9461682242991,2388.09,8132.61,8.4301,395.0,38.92,23.239,03/09/2020 14:05,0
1797,12,100,-0.0032,0.0005,21.61,47.65,521.07,2388.13,8122.41,8.448,392.0,38.76,23.3091,03/09/2020 14:15,0
1798,12,102,0.0016,-0.0003,21.61,47.69,520.93,2388.13,8122.67,8.4379,393.0,38.88,23.2423,03/09/2020 14:25,0
1799,12,103,0.0027,-0.0001,21.61,47.71,521.2,2388.14,8130.39,8.4985,393.0,38.86,23.2156,03/09/2020 14:30,0
1800,12,104,-0.002,-0.0003,21.61,47.73,521.05,2388.14,8122.38,8.4867,393.0,38.76,23.177,03/09/2020 14:35,0
1801,12,107,-0.0006,0.0001,21.61,47.59,520.62,2388.19,8130.83,8.4534,394.0,38.79,23.2876,03/09/2020 14:50,0
1802,12,108,0.0012,0.0001,21.61,47.74,521.2,2388.14,8126.8,8.4474,395.0,38.7,23.1949,03/09/2020 14:55,0
1803,12,110,0.0013,-0.0002,21.61,47.7,521.69,2388.14,8128.89,8.4621,392.0,38.59,23.1781,03/09/2020 15:05,0
1804,12,111,-0.0018,-0.0003,21.61,47.59,520.45,2388.15,8130.39,8.45,394.0,38.59,23.2852,03/09/2020 15:10,0
1805,12,112,0.0004,0.0003,21.61,47.74,520.55,2388.17,8127.24,8.4565,395.0,38.62,23.3082,03/09/2020 15:15,0
1806,12,113,0.001,0.0005,21.61,47.69,521.06,2388.17,8121.59,8.4496,394.0,38.74,23.2764,03/09/2020 15:20,0
1807,12,116,0.00023113207547169811,-0.0004,21.61,47.66,521.05,2388.2,8123.49,8.4426,393.0,38.62,23.242,03/09/2020 15:35,0
1808,12,117,-0.0002,0.0001,21.61,47.75,520.63,2388.14,8121.09,8.481,392.0,38.64,23.1807,03/09/2020 15:40,0
1809,12,118,0.0011,-0.0003,21.61,47.78,521.02,2388.19,8126.15,8.4605,395.0,38.91,23.2145,03/09/2020 15:45,0
1810,12,119,0.0025,-0.0001,21.61,47.81,521.3,2388.19,8126.45,8.4725,394.0,38.71,23.239,03/09/2020 15:50,0
1811,12,122,0.0001,0.0004,21.61,47.73,520.38,2388.19,8124.48,8.478,392.0,38.78,23.1837,03/09/2020 16:05,0
